gridkey_on,gridkey_off,count
112100321233,112100320133,9
112100323023,112100323123,14
112100323201,112100322302,1
112100322300,112100322300,1
112102110131,112100323123,1
112100332322,112102110130,1
112100320313,112100321220,1
112102203331,112102210321,1
112100323300,112100323211,106
112100332003,112100321332,2
112100332202,112100323113,1
112100330023,112100321310,1
112100323012,112100321330,3
112101020101,112101020101,1
112102120330,112102120330,4
112100323230,112102100212,1
112100321212,112100321221,61
112100323031,112100332003,11
112100323021,112100323122,25
112100323110,112100330222,2
112100321233,112102101211,1
112100332012,112100323121,1
112100323003,112100322213,2
112102111033,112100332003,1
112100332201,112100323121,3
112101202312,112100313330,1
112100333122,112101232011,1
112100323211,112100323300,125
112100323011,112100321021,1
112100323213,112100323112,1
112100323300,112100323132,3
112100322330,112100323033,3
112100303133,112100312121,2
112102111022,112102110133,1
112100323121,112100323003,21
112100321232,112100323033,19
112100320331,112100320331,7
112100330023,112100330223,1
112100321330,112100321332,65
112100321232,112100323103,26
112100321212,112100323003,1
112100320200,112100320133,1
112100321132,112100323123,1
112100221310,112100221310,250
112100330213,112100323000,1
112100323022,112100322302,2
112100323211,112100323211,1319
112100323030,112100323210,6
112100332011,112100323331,2
112100321231,112100321230,2317
112100323121,112100321221,7
112100330022,112100321233,2
112102100221,112102100220,1
112100323311,112100332023,3
112100332023,112100332122,1
112100321332,112102110101,1
112102112030,112102112030,1
112100330222,112100321323,1
112102102111,112102102111,1
112102100112,112100323011,1
112100323010,112100323132,2
112100323313,112100323120,3
112100330233,112100330213,1
112100332000,112100330203,1
112102132231,112102121322,2
112102013320,112102013231,3
112100321223,112100323002,4
112100321232,112100323030,19
112102101012,112100323023,1
112100322331,112100323200,1
112100323121,112100323201,1
112100323131,112100332021,29
112100323120,112100332000,1
112100323202,112102100102,1
112100321331,112100323111,13
112100330222,112100323200,1
112102121110,112102121110,2
112100332020,112100323120,2
112100320133,112100321320,3
112100323033,112100332322,1
112100323012,112100323032,40
112100332033,112100332031,6
112100332000,112100330221,1
112102110132,112100323002,1
112100323010,112100332033,1
112100323012,112102103033,1
112102013312,112102013312,1
112102312033,112100323031,1
112100321233,112100330330,1
112100323032,112100323102,21
112100323312,112100323312,26
112102013313,112102013313,3
112102110121,112102111020,1
112102110122,112102110100,1
112100323130,112100323121,419
112102110123,112102110122,9
112100311031,112100311301,2
112100323210,112100323233,6
112100231001,112100332002,1
112101223131,112100323003,1
112102110121,112102101003,1
112102020003,112102020002,1
112100320303,112100323013,2
112100322333,112100323100,2
112100330120,112100323121,1
112100332020,112100323111,1
112100321331,112100323120,5
112100332232,112100332232,4
112100321202,112100213023,1
112102110122,112102110203,1
112102032333,112102031020,1
112100321312,112100321110,1
112100330200,112100330203,1
112100323103,112100321313,17
112102120333,112102102320,1
112102101001,112100323031,1
112100323031,112100332011,4
112100332023,112100323021,2
112100323030,112100330203,1
112100323010,112100323300,2
112100321230,112100323002,10
112102120310,112102120310,6
112100322332,112100322332,2
112100320311,112100321020,1
112100323011,112100332210,1
112100332011,112100323102,1
112100323110,112100332002,6
112100303133,112100303132,1
112102101321,112100323233,1
112100323031,112100323032,184
112100323131,112100330322,5
112103101200,112103100311,1
112100330202,112100323101,1
112102322011,112102322011,5
112100320331,112100321230,1
112100323031,112100322310,1
112100322013,112100323030,1
112100323202,112100323021,1
112102231312,112102231312,6
112100321333,112100330322,34
112100331233,112100331233,3
112101220000,112101220001,1
112100321330,112100330222,1
112100323210,112100323203,2
112100132301,112100132211,2
112100323130,112100323013,88
112100321322,112100323122,9
112100323122,112100330201,2
112100330201,112100323132,1
112100320133,112100323120,4
112100332210,112100323112,7
112100323013,112100321221,84
112100332031,112100332021,5
112100321321,112100323131,1
112100311033,112100313301,1
112100321313,112100321312,798
112100323001,112100323011,82
112100333110,112100333313,1
112100321323,112100321321,26
112100323100,112100323130,42
112100321130,112100321113,1
112100321231,112100321231,4574
112100331330,112101222200,1
112100332033,112100332120,1
112100320333,112100320332,4
112100323112,112100323301,1
112100323110,112100321332,273
112102110121,112100323111,1
112100330330,112100323100,3
112100323013,112100323003,765
112100321332,112100323023,5
112102311300,112102311300,1
112100323020,112100323203,1
112100322301,112100323003,1
112100323102,112102110122,1
112100330033,112100330033,3
112100321221,112100321323,5
112100323010,112100323010,4361
112100320311,112100321200,1
112100323231,112100323030,2
112100213313,112100302020,3
112100323123,112102101013,1
112100323012,112102012321,1
112100323111,112100332000,29
112102110121,112100323120,1
112100323113,112100321231,1
112100323011,112100323213,2
112100323300,112100332031,1
112100321233,112100323011,1224
112100332202,112100332022,3
112100331321,112100331330,277
112102110122,112100332212,2
112100132301,112100311301,1
112102122320,112102120232,1
112100332003,112100330222,1
112100323003,112100323200,7
112100332233,112100323131,2
112100303230,112100303230,1
112100330113,112100330113,2
112102111002,112102111033,1
112100323003,112100322111,27
112100330203,112100323113,1
112101222200,112101222221,3
112100320133,112100323111,1
112100321213,112100321302,2
112102100203,112102100203,24
112102102110,112100323031,1
112102033122,112102033120,1
112100321321,112100321333,105
112101033022,112101032320,1
112100321331,112100321320,3
112100321333,112100332021,1
112100323030,112100332202,2
112100213023,112100212011,1
112100323112,112100323101,146
112100322323,112100322323,13
112100322302,112100323123,1
112100323002,112100321232,9
112100323003,112100323000,113
112100323003,112100321323,4
112100303133,112100321111,1
112102113233,112102112102,1
112100212332,112100212332,3
112100323123,112100321202,1
112101222102,112101222110,1
112100322001,112100322001,1
112103023213,112103023231,2
112100323231,112100323212,3
112100332011,112100330213,1
112100323031,112100332233,2
112101201103,112101201112,1
112100323313,112100323100,1
112100321230,112100332111,1
112100321322,112100323032,1
112100323100,112100323110,243
112100321022,112100323100,1
112100331303,112100313330,3
112100323031,112102100001,1
112100323022,112100323200,28
112102110120,112100323102,2
112100323013,112102110123,1
112100321320,112102110121,1
112100333311,112101222200,1
112100321333,112100323132,3
112100321300,112100321211,2
112100321233,112100332220,1
112100320133,112100321021,174
112100321323,112100323112,29
112100332011,112100323220,1
112100323000,112100323112,1
112100321330,112100323102,7
112100323023,112100330200,2
112100323110,112100323101,229
112100320300,112100231112,1
112100323013,112100321203,4
112100323013,112102100331,1
112100323321,112100323321,5
112100332132,112101222200,1
112100321311,112100321312,109
112100323200,112100322133,35
112102112201,112102112210,1
112102121212,112102121213,2
112100332033,112101232002,1
112100133220,112100133220,1
112100321230,112100321230,29405
112100133021,112100133033,1
112100332020,112100323100,8
112100312332,112100312332,1
112100323002,112100322131,1
112100321232,112100323011,664
112102011332,112100323100,1
112100323023,112100332000,1
112100332200,112100323111,1
112101212232,112101212232,3
112100323200,112100323112,4
112100332003,112100323102,50
112100323233,112100323231,14
112100323131,112100323010,4
112101222223,112101222223,11
112102231201,112102231212,14
112102120312,112102120313,1
112101321112,112101232010,1
112100302202,112100302202,6
112100322301,112100322311,4
112100332103,112100332002,1
112100213231,112100323112,1
112100213023,112100320310,1
112100332002,112100321323,1
112100323013,112100322311,25
112100323123,112100332210,1
112100332200,112100323120,1
112100321311,112100321322,1
112100202213,112100202212,3
112102100113,112102100110,2
112100323201,112100323200,116
112100320133,112100321103,1
112100313330,112100323121,1
112100322133,112100323022,1
112100332122,112100332003,2
112100322333,112100323120,1
112100322322,112100323023,1
112100321323,112100330202,1
112100322311,112100323202,15
112100332031,112100332033,5
112102101133,112102101133,5
112100321331,112100323100,18
112100331100,112100330330,1
112100321321,112100323013,7
112100323033,112100332202,1
112100323100,112100320311,3
112100330112,112101220000,1
112103222032,112103202223,1
112100330321,112100330320,15
112100231130,112100320211,1
112100332111,112100332111,7
112100323102,112100332001,1
112101123332,112101212002,1
112100323102,112100323202,3
112100320222,112100320210,1
112101311210,112101302211,1
112100302321,112100320301,1
112100321333,112100323211,1
112100321223,112100321230,106
112100323130,112100323131,443
112100330233,112100323102,2
112100323112,112100321332,19
112100323102,112100332023,1
112100322211,112100322201,1
112100323110,112102112200,1
112100321313,112100313222,1
112100323131,112100323211,6
112100323113,112100330323,1
112100330220,112101012223,1
112100323121,112100323311,5
112100321022,112100321021,13
112103202223,112103023231,1
112100333331,112100333331,3
112100321112,112100321103,1
112100332030,112100332030,94
112100331200,112100323003,1
112100231130,112100303131,1
112100323011,112102101013,1
112101222310,112101222121,1
112100332230,112100323120,2
112100332233,112100323121,1
112100323002,112100322113,11
112100323011,112100320310,1
112100320133,112100323100,15
112100323103,112100321133,1
112100321221,112102101203,1
112100323030,112100321313,1
112100323220,112100323023,6
112100230113,112100230113,2
112100330200,112100321313,8
112100323103,112100330203,2
112100323131,112100323300,1
112100332120,112100332120,2
112102012323,112102013031,1
112100323012,112100323122,53
112102120120,112102101203,1
112100323032,112100330222,1
112100323011,112100330321,2
112102311033,112102133321,1
112100323032,112100322331,1
112100321333,112100323010,6
112100323112,112100321200,1
112100323001,112100323030,6
112103201102,112103201102,41
112100202203,112100202220,3
112100323121,112100323303,1
112100323112,112100332002,48
112100330330,112100323120,1
112103211212,112103032320,1
112100321320,112100323123,1
112100321232,112100330330,1
112102113232,112102113232,1
112100321321,112100321212,3
112100233331,112102100010,1
112100322231,112100322322,6
112100323011,112100321202,1
112102223033,112102223032,2
112100323131,112100332033,6
112100323101,112100323020,1
112100320123,112100320122,1
112102110300,112102110300,7
112100323113,112100332100,2
112100202203,112100202212,1
112100213313,112100213331,2
112102112001,112100323120,1
112100323123,112100323213,3
112100331330,112100331303,10
112102111022,112100323013,1
112100323131,112100323132,57
112100323122,112102111300,1
112100231001,112100213222,1
112100321233,112100323030,18
112100230111,112100212332,1
112100332011,112100330222,2
112100323031,112102100130,1
112102211123,112102102320,1
112100323031,112100323122,404
112100332013,112100332011,195
112100322322,112100322302,2
112100132122,112100132301,5
112100323202,112100233330,1
112100330202,112100321332,3
112100330231,112100330230,2
112100323103,112100323210,2
112100321222,112100323030,5
112100321213,112100323102,1
112100320133,112100323213,1
112103100311,112103100310,3
112102101023,112100323013,1
112102100100,112100322320,1
112100330233,112100323101,2
112100320310,112100320312,8
112100323120,112101222022,3
112100321330,112100323310,1
112100332210,112100332201,61
112103032100,112103030323,1
112102101033,112102101033,2
112100321322,112100321213,1
112100321233,112100323103,30
112101220220,112100331330,1
112100320310,112100320131,1
112100323112,112100330222,1
112100321223,112100321231,8
112100323121,112100322311,6
112100330201,112100312333,1
112100323003,112100322302,2
